Путь,Формат,УЗ,Категории,Количество,Пример (Маскированный)
./dataset/share/Прочее/Perevod_kolledzh_15.06.16.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/PhD Interview Result July - 2024 session.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Planes2015_rus.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Plehanov2016.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Politika-PDN.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Pologenie_ob_ISiR-YUFU.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Poryadok_2017_2.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Postanovlenie Pravitelstva N 568.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Pr407_11.03.2024.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Pr430_13.03.2024.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Pr671_04.04.2024.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Pravila_priema_2025_20_yanvarya.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Pravila_priema_2025_na_sait.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Pravila_priema_2025_v_SGUGiT_Bakalavriat_Specialitet.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Pravila_priema_bac_spec_2025.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz 1742.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz 1778.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz 18033_24.12.2015.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz 339-OD 19.12.2017.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz 519 28.01.2015.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz 578.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz 601.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz П1196.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz П1421.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz-1724.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz-1845.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz-1845_Application1-Report.rtf,.rtf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz-1846_Application1-Report.rtf,.rtf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz-1928_Application2-IC_codes.rtf,.rtf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz-293-OD_Bachelor-Specialist.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz-363-OD.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz-428.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz_П196.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prikaz_П555.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Pril_1.8.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prilojenie_1_6 .pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prilojenie_1_7.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prilojenie_Gel.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prilozhieniie.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prioritet_itogi.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Problems.docx,.docx,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prof.communication.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prog_stud_conf_Dec_es_2024_esp.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prog_stud_conf_Dec_es_2024_rus.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Program_Priority_directions.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prot1_17.10.2024.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prot2_20.02.2025.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prot3_11.03.2025.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Prot4_17.07.2025.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Protoko n2 ot 2.11.21.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Protokol N2 26.05.21.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Protokol N3 01.07.21.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Protokol.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Protokol_2.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Protokol_20.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Прочее/Protokol_6_06.09.2023.pdf,.pdf,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
